Dataset	System	MicroF1	MacroF1	MicroPrecision	MacroPrecision	MicroRecall	MacroRecall	QALD-F1	Timestamp	ExperimentURI
QALD9PlusTrain-MT_de-spacy_ner-mag_el-mbart_mt	NIFWS_Qanary_3(http://porque.cs.upb.de:40123/qanary_3/gerbil)	0.00543855589	0.1772530201	0.004319588261	0.1791993509	0.007339927121	0.2247409035	0.3581994772	2022-10-10 15:45:37	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210100020
QALD9PlusTrain-MT_fr-babelscape_ner-mgenre_el-libre_mt	NIFWS_QAnswer(http://porque.cs.upb.de:40123/qanswer/gerbil)	0.0543441419	0.222404286	0.0568289225	0.2201229915	0.05206754709	0.280835097	0.3640683911	2022-10-10 15:46:43	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210100021
QALD9PlusTrain-MT_fr-babelscape_ner-mgenre_el-libre_mt	NIFWS_Qanary_1(http://porque.cs.upb.de:40123/qanary_1/gerbil)	0.01027784439	0.2158224167	0.0140016802	0.2146058692	0.008118640398	0.2348607367	0.3746098628	2022-10-10 15:47:43	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210100022
QALD9PlusTrain-MT_fr-babelscape_ner-mgenre_el-libre_mt	NIFWS_Qanary_3(http://porque.cs.upb.de:40123/qanary_3/gerbil)	0.004520853231	0.192170017	0.005489407762	0.1923207261	0.003842823122	0.2063798492	0.3364867068	2022-10-10 15:48:43	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210100023
QALD9PlusTrain-MT_fr-babelscape_ner-mgenre_el-libre_mt	NIFWS_QAnswer(http://porque.cs.upb.de:40123/qanswer/gerbil)	0.05089251804	0.2347419524	0.0612804878	0.2307082992	0.04351591254	0.2974477287	0.3825148267	2022-10-10 15:53:58	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210100024
QALD9PlusTrain-MT_fr-babelscape_ner-mgenre_el-libre_mt	NIFWS_Qanary_1(http://porque.cs.upb.de:40123/qanary_1/gerbil)	0.01039654385	0.2170997937	0.0148074037	0.2165315557	0.00801039186	0.2309997329	0.3698355552	2022-10-10 15:53:58	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210100025
QALD9PlusTrain-MT_fr-babelscape_ner-mgenre_el-libre_mt	NIFWS_Qanary_3(http://porque.cs.upb.de:40123/qanary_3/gerbil)	0.00854084312	0.1990924057	0.009146529881	0.1991623589	0.00801039186	0.2155557174	0.3488012288	2022-10-10 15:53:58	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210100026
QALD9Plus-MT_de-no_ner-no_el-mbart_mt	NIFWS_QAnswer(http://porque.cs.upb.de:40123/qanswer/gerbil)	0.06097426268	0.268914438	0.05295471988	0.2841361459	0.07185628743	0.3130532446	0.3901049178	2022-10-10 17:34:13	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210100027
QALD9Plus-MT_de-no_ner-no_el-mbart_mt	NIFWS_Qanary_1(http://porque.cs.upb.de:40123/qanary_1/gerbil)	0.01214519651	0.2443597293	0.008229311142	0.2525093421	0.02317104921	0.291866619	0.4365700016	2022-10-10 17:35:13	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210100028
QALD9Plus-MT_de-no_ner-no_el-mbart_mt	NIFWS_Qanary_3(http://porque.cs.upb.de:40123/qanary_3/gerbil)	0.003851797506	0.275891236	0.002973240833	0.2839710641	0.005467326217	0.3216096096	0.4744294476	2022-10-10 17:37:14	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210100029
QALD9Plus-MT_de-no_ner-no_el-mbart_mt	NIFWS_QAnswer(http://porque.cs.upb.de:40123/qanswer/gerbil)	0.04636654864	0.24818249	0.03428500187	0.2574033939	0.07159593856	0.2825703786	0.3655191656	2022-10-10 17:40:14	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210100030
QALD9Plus-MT_de-no_ner-no_el-mbart_mt	NIFWS_Qanary_1(http://porque.cs.upb.de:40123/qanary_1/gerbil)	0.01163957455	0.2375257232	0.007832193014	0.2457579599	0.02265035147	0.2785332856	0.4214703382	2022-10-10 17:40:14	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210100031
QALD9Plus-MT_de-no_ner-no_el-mbart_mt	NIFWS_Qanary_3(http://porque.cs.upb.de:40123/qanary_3/gerbil)	0.003764985634	0.2701185043	0.003039027511	0.2778611114	0.004946628482	0.2979429429	0.4506554182	2022-10-10 17:44:15	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210100032
QALD9PlusTrain-MT_de-spacy_ner-mgenre_el-nllb_mt	NIFWS_QAnswer(http://porque.cs.upb.de:40123/qanswer/gerbil)	0.08060575272	0.2326026278	0.07529262891	0.2369915461	0.08672566372	0.2668924186	0.3581233113	2022-10-10 18:33:26	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210100033
QALD9PlusTrain-MT_de-spacy_ner-mgenre_el-nllb_mt	NIFWS_Qanary_1(http://porque.cs.upb.de:40123/qanary_1/gerbil)	0.005756813526	0.183196991	0.005735544877	0.1843671013	0.0057782405	0.2107331891	0.3433591054	2022-10-10 18:40:27	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210100034
QALD9PlusTrain-MT_de-spacy_ner-mgenre_el-nllb_mt	NIFWS_Qanary_3(http://porque.cs.upb.de:40123/qanary_3/gerbil)	0.01107903199	0.1730388822	0.01008848801	0.1738260052	0.01228526809	0.1983193273	0.3260373892	2022-10-10 18:44:28	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210100035
QALD9PlusTrain-MT_de-spacy_ner-mgenre_el-nllb_mt	NIFWS_QAnswer(http://porque.cs.upb.de:40123/qanswer/gerbil)	0.05010367118	0.2102316067	0.04714252926	0.2110034577	0.05346173868	0.2485962988	0.3375221843	2022-10-10 18:45:30	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210100036
QALD9PlusTrain-MT_de-spacy_ner-mgenre_el-nllb_mt	NIFWS_Qanary_1(http://porque.cs.upb.de:40123/qanary_1/gerbil)	0.008734847	0.1850301686	0.009449391241	0.1866580121	0.008120770432	0.2080358661	0.3387540897	2022-10-10 18:45:30	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210100037
QALD9PlusTrain-MT_de-spacy_ner-mgenre_el-nllb_mt	NIFWS_Qanary_3(http://porque.cs.upb.de:40123/qanary_3/gerbil)	0.01246745444	0.1780811376	0.01200926015	0.1788053959	0.01296199896	0.209990089	0.3416499792	2022-10-10 18:45:30	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210100038
QALD9PlusTrain-MT_de-no_ner-no_el-mbart_mt	NIFWS_QAnswer(http://porque.cs.upb.de:40123/qanswer/gerbil)	0.07964007128	0.2375065282	0.09075171449	0.2381274285	0.07095262884	0.2769088272	0.3661670513	2022-10-10 19:00:35	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210100039
QALD9PlusTrain-MT_de-no_ner-no_el-mbart_mt	NIFWS_Qanary_1(http://porque.cs.upb.de:40123/qanary_1/gerbil)	0.01263521498	0.1983780296	0.01121239009	0.2004015295	0.01447162936	0.2441765169	0.383969443	2022-10-10 19:02:36	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210100040
QALD9PlusTrain-MT_de-no_ner-no_el-mbart_mt	NIFWS_Qanary_3(http://porque.cs.upb.de:40123/qanary_3/gerbil)	0.009386374975	0.1755950751	0.00727564378	0.1779171446	0.01322228006	0.2252431815	0.3589343034	2022-10-10 19:06:36	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210100041
QALD9Plus-MT_fr-babelscape_ner-mag_el-nllb_mt	NIFWS_QAnswer(http://porque.cs.upb.de:40123/qanswer/gerbil)	0.08291873964	0.2118877076	0.0525210084	0.2070526586	0.1968503937	0.2771428571	0.3532686665	2022-10-10 21:50:00	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210100042
QALD9Plus-MT_fr-babelscape_ner-mag_el-nllb_mt	NIFWS_Qanary_1(http://porque.cs.upb.de:40123/qanary_1/gerbil)	0.02792696026	0.3338957816	0.01920236337	0.3650526316	0.05118110236	0.3398850575	0.491153415	2022-10-10 22:07:02	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210100043
QALD9Plus-MT_fr-babelscape_ner-mag_el-nllb_mt	NIFWS_Qanary_3(http://porque.cs.upb.de:40123/qanary_3/gerbil)	0.001386962552	0.3261538462	8.42E-04	0.36	0.003937007874	0.3233333333	0.4837402597	2022-10-10 22:08:02	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210100044
QALD9PlusTrain-MT_ru-babelscape_ner-mgenre_el-nllb_mt	NIFWS_QAnswer(http://porque.cs.upb.de:40123/qanswer/gerbil)	0.04081193824	0.206841989	0.03476827258	0.2113526619	0.04939878195	0.2370095547	0.3246777833	2022-10-10 22:12:06	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210100045
QALD9PlusTrain-MT_ru-babelscape_ner-mgenre_el-nllb_mt	NIFWS_Qanary_1(http://porque.cs.upb.de:40123/qanary_1/gerbil)	0.00695450594	0.1717183183	0.005772600763	0.172829251	0.00874498985	0.2146041813	0.3457088941	2022-10-10 22:12:06	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210100046
QALD9PlusTrain-MT_ru-babelscape_ner-mgenre_el-nllb_mt	NIFWS_Qanary_3(http://porque.cs.upb.de:40123/qanary_3/gerbil)	0.009996693701	0.1869856493	0.007979879526	0.1906582872	0.01337775233	0.225772806	0.3611044069	2022-10-10 22:12:06	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210100047
QALD9PlusTrain-MT_ru-babelscape_ner-mgenre_el-nllb_mt	NIFWS_QAnswer(http://porque.cs.upb.de:40123/qanswer/gerbil)	0.05432749532	0.2102377134	0.04591011962	0.2166554918	0.06652438707	0.2498842557	0.3329007047	2022-10-10 22:18:12	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210100048
QALD9PlusTrain-MT_ru-babelscape_ner-mgenre_el-nllb_mt	NIFWS_Qanary_1(http://porque.cs.upb.de:40123/qanary_1/gerbil)	0.004904162923	0.1647764666	0.003828953906	0.1659790122	0.006819009942	0.2186088911	0.350154861	2022-10-10 22:21:12	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210100050
QALD9PlusTrain-MT_ru-babelscape_ner-mgenre_el-nllb_mt	NIFWS_Qanary_3(http://porque.cs.upb.de:40123/qanary_3/gerbil)	0.005687958592	0.1808434835	0.0044733389	0.1843269708	0.007808026651	0.2253750998	0.3606771999	2022-10-10 22:22:12	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210100051
QALD9PlusTrain-MT_ru-babelscape_ner-mgenre_el-nllb_mt	NIFWS_QAnswer(http://porque.cs.upb.de:40123/qanswer/gerbil)	0.04946618456	0.200627641	0.04199360651	0.2053447202	0.06017385873	0.2452476808	0.3268107146	2022-10-10 22:27:15	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210100054
QALD9PlusTrain-MT_ru-babelscape_ner-mgenre_el-nllb_mt	NIFWS_Qanary_1(http://porque.cs.upb.de:40123/qanary_1/gerbil)	0.009642826256	0.1801666328	0.008246736437	0.1814282957	0.01160793296	0.2216399137	0.3558434023	2022-10-10 22:27:15	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210100055
QALD9PlusTrain-MT_ru-babelscape_ner-mgenre_el-nllb_mt	NIFWS_Qanary_3(http://porque.cs.upb.de:40123/qanary_3/gerbil)	0.009990917348	0.1820073719	0.008278315602	0.185717915	0.01259694966	0.2124966622	0.3448004536	2022-10-10 22:27:16	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210100056
QALD9Plus-MT_de-spacy_ner-mgenre_el-opus_mt	NIFWS_QAnswer(http://porque.cs.upb.de:40123/qanswer/gerbil)	0.05171522151	0.2254671155	0.03865481252	0.2314290135	0.07810466024	0.2562581263	0.3233670705	2022-10-11 00:47:38	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210110000
QALD9Plus-MT_de-spacy_ner-mgenre_el-opus_mt	NIFWS_Qanary_1(http://porque.cs.upb.de:40123/qanary_1/gerbil)	0.003839044504	0.2436274644	0.002640586797	0.2512855533	0.007029419422	0.2864517149	0.4251997918	2022-10-11 00:47:38	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210110001
QALD9Plus-MT_de-spacy_ner-mgenre_el-opus_mt	NIFWS_Qanary_3(http://porque.cs.upb.de:40123/qanary_3/gerbil)	0.007333775127	0.2390072	0.004416303075	0.2516217567	0.021608956	0.2988814165	0.4424740807	2022-10-11 00:48:38	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210110002
QALD9Plus-MT_de-spacy_ner-mgenre_el-opus_mt	NIFWS_QAnswer(http://porque.cs.upb.de:40123/qanswer/gerbil)	0.1579278854	0.2386905058	0.1131926419	0.2445481665	0.2611299141	0.2783616381	0.3423529604	2022-10-11 01:09:41	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210110003
QALD9Plus-MT_de-spacy_ner-mgenre_el-opus_mt	NIFWS_Qanary_1(http://porque.cs.upb.de:40123/qanary_1/gerbil)	0.006564294924	0.2404054394	0.004235685652	0.2469402303	0.01457953658	0.2932235217	0.4310844292	2022-10-11 01:12:42	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210110004
QALD9Plus-MT_de-spacy_ner-mgenre_el-opus_mt	NIFWS_Qanary_3(http://porque.cs.upb.de:40123/qanary_3/gerbil)	0.004399296113	0.2384751466	0.002598875396	0.2513422285	0.01431918771	0.3122147498	0.4549354183	2022-10-11 01:12:42	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210110005
QALD9Plus-MT_fr-spacy_ner-mag_el-opus_mt	NIFWS_QAnswer(http://porque.cs.upb.de:40123/qanswer/gerbil)	0.07423822715	0.2497630521	0.04319793681	0.2426201127	0.2637795276	0.324499179	0.3021152376	2022-10-11 01:12:42	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210110006
QALD9Plus-MT_fr-spacy_ner-mag_el-opus_mt	NIFWS_Qanary_1(http://porque.cs.upb.de:40123/qanary_1/gerbil)	0.007515822785	0.368797084	0.003956684715	0.4014089995	0.07480314961	0.4240229885	0.5546057918	2022-10-11 01:12:42	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210110007
QALD9Plus-MT_fr-spacy_ner-mag_el-opus_mt	NIFWS_Qanary_3(http://porque.cs.upb.de:40123/qanary_3/gerbil)	0.01086218601	0.370479801	0.005625087892	0.402307553	0.157480315	0.4747619048	0.5851160315	2022-10-11 01:12:42	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210110008
QALD9Plus-MT_fr-spacy_ner-mag_el-opus_mt	NIFWS_QAnswer(http://porque.cs.upb.de:40123/qanswer/gerbil)	0.06081871345	0.2001630521	0.03571428571	0.1963701127	0.2047244094	0.2638095238	0.269943785	2022-10-11 01:19:44	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210110009
QALD9Plus-MT_fr-spacy_ner-mag_el-opus_mt	NIFWS_Qanary_1(http://porque.cs.upb.de:40123/qanary_1/gerbil)	0.007515822785	0.368797084	0.003956684715	0.4014089995	0.07480314961	0.4240229885	0.5546057918	2022-10-11 01:19:44	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210110010
QALD9Plus-MT_fr-spacy_ner-mag_el-opus_mt	NIFWS_Qanary_3(http://porque.cs.upb.de:40123/qanary_3/gerbil)	0.01086218601	0.370479801	0.005625087892	0.402307553	0.157480315	0.4747619048	0.5851160315	2022-10-11 01:19:44	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210110011
QALD9Plus-MT_fr-no_ner-no_el-opus_mt	NIFWS_QAnswer(http://porque.cs.upb.de:40123/qanswer/gerbil)	0.05971896956	0.1601630521	0.03507565337	0.1563701127	0.2007874016	0.2238095238	0.2473281949	2022-10-11 01:25:45	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210110012
QALD9Plus-MT_fr-no_ner-no_el-opus_mt	NIFWS_Qanary_1(http://porque.cs.upb.de:40123/qanary_1/gerbil)	0.01045392022	0.3626432379	0.00561963916	0.3614089995	0.07480314961	0.4206896552	0.5517467422	2022-10-11 01:25:45	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210110013
QALD9Plus-MT_fr-no_ner-no_el-opus_mt	NIFWS_Qanary_3(http://porque.cs.upb.de:40123/qanary_3/gerbil)	0.01294917449	0.410479801	0.006752194463	0.442307553	0.157480315	0.5147619048	0.6271459136	2022-10-11 01:26:45	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210110014
QALD9Plus-MT_fr-no_ner-no_el-opus_mt	NIFWS_QAnswer(http://porque.cs.upb.de:40123/qanswer/gerbil)	0.07508532423	0.2097630521	0.04388297872	0.2026201127	0.2598425197	0.284499179	0.2835565329	2022-10-11 01:31:46	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210110015
QALD9Plus-MT_fr-no_ner-no_el-opus_mt	NIFWS_Qanary_1(http://porque.cs.upb.de:40123/qanary_1/gerbil)	0.01023142509	0.408797084	0.005453129057	0.4414089995	0.08267716535	0.4640229885	0.5981669242	2022-10-11 01:31:46	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210110016
QALD9Plus-MT_fr-no_ner-no_el-opus_mt	NIFWS_Qanary_3(http://porque.cs.upb.de:40123/qanary_3/gerbil)	0.01230569948	0.330479801	0.006416751098	0.362307553	0.1496062992	0.4347619048	0.5639339938	2022-10-11 01:32:46	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210110017
QALD9PlusTrain-MT_de-babelscape_ner-mag_el-opus_mt	NIFWS_QAnswer(http://porque.cs.upb.de:40123/qanswer/gerbil)	0.09015719468	0.2514862943	0.08419150858	0.2623347821	0.09703279542	0.2904739182	0.362212711	2022-10-11 01:32:49	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210110018
QALD9PlusTrain-MT_de-babelscape_ner-mag_el-opus_mt	NIFWS_Qanary_1(http://porque.cs.upb.de:40123/qanary_1/gerbil)	0.003064209109	0.1887057429	0.002765208648	0.1896126026	0.003435710567	0.2345295923	0.3701400459	2022-10-11 01:32:49	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210110019
QALD9PlusTrain-MT_de-babelscape_ner-mag_el-opus_mt	NIFWS_Qanary_3(http://porque.cs.upb.de:40123/qanary_3/gerbil)	0.005637068724	0.1756980844	0.004575545171	0.1761492911	0.007339927121	0.2243899032	0.3566814175	2022-10-11 01:33:49	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210110020
QALD9PlusTrain-MT_de-babelscape_ner-mag_el-opus_mt	NIFWS_QAnswer(http://porque.cs.upb.de:40123/qanswer/gerbil)	0.09218586235	0.2423803212	0.08341412013	0.2528404399	0.1030192608	0.281225942	0.3495381768	2022-10-11 01:38:55	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210110021
QALD9PlusTrain-MT_de-babelscape_ner-mag_el-opus_mt	NIFWS_Qanary_1(http://porque.cs.upb.de:40123/qanary_1/gerbil)	0.005435993406	0.1830393749	0.004751518928	0.1835042076	0.006350858928	0.2268147879	0.3601559074	2022-10-11 01:38:55	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210110022
QALD9PlusTrain-MT_de-babelscape_ner-mag_el-opus_mt	NIFWS_Qanary_3(http://porque.cs.upb.de:40123/qanary_3/gerbil)	0.005233335216	0.1756752285	0.004098964938	0.1761378098	0.00723581468	0.2219329007	0.3533655951	2022-10-11 01:38:55	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210110023
QALD9PlusTrain-MT_de-babelscape_ner-mag_el-opus_mt	NIFWS_QAnswer(http://porque.cs.upb.de:40123/qanswer/gerbil)	0.0724262303	0.2404031829	0.06768924483	0.2482357389	0.07787610619	0.2767051836	0.3467989629	2022-10-11 01:40:01	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210110024
QALD9PlusTrain-MT_de-babelscape_ner-mag_el-opus_mt	NIFWS_Qanary_1(http://porque.cs.upb.de:40123/qanary_1/gerbil)	0.005175734232	0.1830702761	0.004210457602	0.183519709	0.006715252473	0.2344929206	0.3688824111	2022-10-11 01:50:02	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210110025
QALD9PlusTrain-MT_de-babelscape_ner-mag_el-opus_mt	NIFWS_Qanary_3(http://porque.cs.upb.de:40123/qanary_3/gerbil)	0.005412083064	0.1740342379	0.004341397427	0.1749078132	0.007183758459	0.2170188958	0.3475983399	2022-10-11 01:51:03	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210110026
QALD9PlusTrain-MT_ru-no_ner-no_el-nllb_mt	NIFWS_QAnswer(http://porque.cs.upb.de:40123/qanswer/gerbil)	0.06091562618	0.1962031192	0.05108768466	0.1964501295	0.07542553745	0.2449391062	0.3193512016	2022-10-11 02:41:14	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210110027
QALD9PlusTrain-MT_ru-no_ner-no_el-nllb_mt	NIFWS_Qanary_1(http://porque.cs.upb.de:40123/qanary_1/gerbil)	0.01153116333	0.1758906118	0.01082438913	0.1778828896	0.01233668211	0.2179294018	0.3498317015	2022-10-11 02:43:15	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210110028
QALD9PlusTrain-MT_ru-no_ner-no_el-nllb_mt	NIFWS_Qanary_3(http://porque.cs.upb.de:40123/qanary_3/gerbil)	0.008839835467	0.1852276875	0.008680381335	0.1881426296	0.009005257405	0.218782977	0.3519158401	2022-10-11 02:44:15	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210110029
QALD9PlusTrain-MT_ru-no_ner-no_el-nllb_mt	NIFWS_QAnswer(http://porque.cs.upb.de:40123/qanswer/gerbil)	0.06089143549	0.2096498119	0.04781704782	0.2104519947	0.08380615273	0.2606665466	0.3302866937	2022-10-11 02:45:20	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210110030
QALD9PlusTrain-MT_ru-no_ner-no_el-nllb_mt	NIFWS_Qanary_1(http://porque.cs.upb.de:40123/qanary_1/gerbil)	0.008660564905	0.1757966441	0.008211636262	0.1778350517	0.009161417938	0.2179659836	0.3498751042	2022-10-11 02:45:20	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210110031
QALD9PlusTrain-MT_ru-no_ner-no_el-nllb_mt	NIFWS_Qanary_3(http://porque.cs.upb.de:40123/qanary_3/gerbil)	0.008875500928	0.1778796428	0.00918196995	0.180792178	0.008588829317	0.209285428	0.3395241081	2022-10-11 02:47:20	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210110032
QALD9PlusTrain-MT_ru-no_ner-no_el-nllb_mt	NIFWS_QAnswer(http://porque.cs.upb.de:40123/qanswer/gerbil)	0.05248291179	0.2001748642	0.04479864537	0.2008370316	0.0633491229	0.2496880072	0.3274005526	2022-10-11 02:47:24	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210110033
QALD9PlusTrain-MT_ru-no_ner-no_el-nllb_mt	NIFWS_Qanary_1(http://porque.cs.upb.de:40123/qanary_1/gerbil)	0.005823981363	0.1677697842	0.005111670337	0.1708439791	0.006766956431	0.2131199308	0.3436315821	2022-10-11 03:18:29	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210110034
QALD9PlusTrain-MT_ru-no_ner-no_el-nllb_mt	NIFWS_Qanary_3(http://porque.cs.upb.de:40123/qanary_3/gerbil)	0.00901788028	0.1822244579	0.008978791475	0.1853814609	0.009057310916	0.2114300359	0.3421399035	2022-10-11 03:19:30	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210110035
QALD9PlusTrain-MT_ru-spacy_ner-mgenre_el-nllb_mt	NIFWS_QAnswer(http://porque.cs.upb.de:40123/qanswer/gerbil)	0.06433724076	0.2131438811	0.05674181876	0.2157575298	0.07428036021	0.26677397	0.3318152164	2022-10-11 04:54:47	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210110036
QALD9PlusTrain-MT_ru-spacy_ner-mgenre_el-nllb_mt	NIFWS_Qanary_1(http://porque.cs.upb.de:40123/qanary_1/gerbil)	0.005310748191	0.1697680492	0.003983545095	0.1722604621	0.007964187184	0.2240992817	0.3556335068	2022-10-11 05:01:48	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210110037
QALD9PlusTrain-MT_ru-spacy_ner-mgenre_el-nllb_mt	NIFWS_Qanary_3(http://porque.cs.upb.de:40123/qanary_3/gerbil)	0.009694454923	0.1756403211	0.007601526221	0.1784496114	0.01337775233	0.2188124756	0.350042174	2022-10-11 05:05:49	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210110038
QALD9Plus-MT_ru-no_ner-no_el-mbart_mt	NIFWS_QAnswer(http://porque.cs.upb.de:40123/qanswer/gerbil)	0.04381245196	0.1987676274	0.03471904979	0.2064300968	0.05935954179	0.2353565864	0.3033096146	2022-10-11 05:05:57	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210110039
QALD9Plus-MT_ru-no_ner-no_el-mbart_mt	NIFWS_Qanary_1(http://porque.cs.upb.de:40123/qanary_1/gerbil)	0.0179686644	0.2572858073	0.01551267499	0.2656344558	0.02134860713	0.2815332856	0.430282677	2022-10-11 05:32:02	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210110040
QALD9Plus-MT_ru-no_ner-no_el-mbart_mt	NIFWS_Qanary_3(http://porque.cs.upb.de:40123/qanary_3/gerbil)	0.00799876942	0.2585873629	0.00977443609	0.2713588191	0.006769070555	0.287463145	0.4385822754	2022-10-11 05:46:04	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210110041
